dataset,category,raw_label,raw_name,broden_label,broden_name
ade20k,scene,687,outcropping-s,233,mountain_path
ade20k,scene,688,outhouse_indoor-s,45,bathroom
ade20k,scene,689,outhouse_outdoor-s,299,shed
ade20k,scene,690,outside-s,293,runway
ade20k,scene,691,overpass-s,175,highway
ade20k,scene,692,oyster_bar-s,358,wet_bar
ade20k,scene,693,oyster_farm-s,287,rice_paddy
ade20k,scene,694,packaging_plant-s,23,assembly_line
ade20k,scene,695,pagoda-s,251,pagoda
ade20k,scene,696,palace-s,84,castle
ade20k,scene,697,palace_hall-s,331,throne_room
ade20k,scene,698,palestra-s,44,basketball_court/indoor
ade20k,scene,699,pantry-s,253,pantry
ade20k,scene,700,paper_mill-s,297,science_museum
ade20k,scene,701,parade_ground-s,132,embassy
ade20k,scene,702,park-s,254,park
ade20k,scene,703,parking_garage_indoor-s,255,parking_garage/indoor
ade20k,scene,704,parking_garage_outdoor-s,256,parking_garage/outdoor
ade20k,scene,705,parking_lot-s,257,parking_lot
ade20k,scene,706,parkway-s,152,forest_road
ade20k,scene,707,parlor-s,215,living_room
ade20k,scene,708,particle_accelerator-s,133,engine_room
ade20k,scene,709,party_tent_indoor-s,38,banquet_hall
ade20k,scene,710,party_tent_outdoor-s,76,campsite
ade20k,scene,711,passenger_deck-s,58,boat_deck
ade20k,scene,712,pasture-s,258,pasture
ade20k,scene,713,patio-s,259,patio
ade20k,scene,714,patio_indoor-s,272,porch
ade20k,scene,715,pavement-s,257,parking_lot
ade20k,scene,716,pavilion-s,260,pavilion
ade20k,scene,717,pawnshop-s,198,jewelry_shop
ade20k,scene,718,pawnshop_outdoor-s,31,bakery/shop
ade20k,scene,719,pedestrian_overpass_indoor-s,320,subway_station/platform
ade20k,scene,720,penalty_box-s,15,arena/hockey
ade20k,scene,721,performance-s,16,arena/performance
ade20k,scene,722,perfume_shop-s,50,beauty_salon
ade20k,scene,723,pet_shop-s,172,hardware_store
ade20k,scene,724,pharmacy-s,262,pharmacy
ade20k,scene,725,phone_booth-s,263,phone_booth
ade20k,scene,726,physics_laboratory-s,264,physics_laboratory
ade20k,scene,727,piano_store-s,238,music_studio
ade20k,scene,728,picnic_area-s,265,picnic_area
ade20k,scene,729,pier-s,266,pier
ade20k,scene,730,pig_farm-s,131,elevator_shaft
ade20k,scene,731,pilothouse_indoor-s,155,galley
ade20k,scene,732,pilothouse_outdoor-s,214,lighthouse
ade20k,scene,733,pinetum-s,279,rainforest
ade20k,scene,734,piste_road-s,142,field_road
ade20k,scene,735,pitchers_mound-s,42,baseball_field
ade20k,scene,736,pizzeria-s,139,fastfood_restaurant
ade20k,scene,737,pizzeria_outdoor-s,301,shopfront
ade20k,scene,738,planetarium_indoor-s,235,movie_theater/indoor
ade20k,scene,739,planetarium_outdoor-s,237,museum/outdoor
ade20k,scene,740,plantation_house-s,220,mansion
ade20k,scene,741,platform-s,320,subway_station/platform
ade20k,scene,742,playground-s,268,playground
ade20k,scene,743,playroom-s,269,playroom
ade20k,scene,744,plaza-s,270,plaza
ade20k,scene,745,plunge-s,355,waterfall
ade20k,scene,746,podium_indoor-s,101,conference_center
ade20k,scene,747,podium_outdoor-s,61,booth/indoor
ade20k,scene,748,police_station-s,161,general_store/outdoor
ade20k,scene,749,pond-s,356,watering_hole
ade20k,scene,750,pontoon_bridge-s,291,rope_bridge
ade20k,scene,751,poolroom_home-s,281,recreation_room
ade20k,scene,752,poop_deck-s,58,boat_deck
ade20k,scene,753,porch-s,272,porch
ade20k,scene,754,portico-s,237,museum/outdoor
ade20k,scene,755,portrait_studio-s,329,television_studio
ade20k,scene,756,postern-s,196,jail_cell
ade20k,scene,757,powder_room-s,363,youth_hostel
ade20k,scene,758,power_plant_outdoor-s,192,industrial_area
ade20k,scene,759,preserve-s,151,forest_path
ade20k,scene,760,print_shop-s,88,chemistry_lab
ade20k,scene,761,priory-s,91,church/outdoor
ade20k,scene,762,promenade-s,273,promenade
ade20k,scene,763,promenade_deck-s,58,boat_deck
ade20k,scene,764,pub_indoor-s,281,recreation_room
ade20k,scene,765,pub_outdoor-s,193,inn/outdoor
ade20k,scene,766,pueblo-s,348,village
ade20k,scene,767,pulpit-s,90,church/indoor
ade20k,scene,768,pump_room-s,133,engine_room
ade20k,scene,769,pumping_station-s,136,excavation
ade20k,scene,770,putting_green-s,164,golf_course
ade20k,scene,771,quadrangle-s,109,courtyard
ade20k,scene,772,questionable-s,228,mezzanine
ade20k,scene,773,quicksand-s,81,canyon
ade20k,scene,774,quonset_hut_indoor-s,26,attic
ade20k,scene,775,quonset_hut_outdoor-s,170,hangar/outdoor
ade20k,scene,776,racecourse-s,275,racecourse
ade20k,scene,777,raceway-s,276,raceway
ade20k,scene,778,raft-s,277,raft
ade20k,scene,779,rail_indoor-s,320,subway_station/platform
ade20k,scene,780,rail_outdoor-s,278,railroad_track
ade20k,scene,781,railroad_track-s,278,railroad_track
ade20k,scene,782,railway_yard-s,278,railroad_track
ade20k,scene,783,rainforest-s,279,rainforest
ade20k,scene,784,ramp-s,272,porch
ade20k,scene,785,ranch-s,258,pasture
ade20k,scene,786,ranch_house-s,184,hunting_lodge/outdoor
ade20k,scene,787,reading_room-s,212,library/indoor
ade20k,scene,788,reception-s,280,reception
ade20k,scene,789,reception_room-s,102,conference_room
ade20k,scene,790,recreation_room-s,281,recreation_room
ade20k,scene,791,rectory-s,91,church/outdoor
ade20k,scene,792,recycling_plant_indoor-s,261,pet_shop
ade20k,scene,793,recycling_plant_outdoor-s,5,amphitheater
ade20k,scene,794,refectory-s,120,dining_hall
ade20k,scene,795,repair_shop-s,146,flea_market/indoor
ade20k,scene,796,residential_neighborhood-s,283,residential_neighborhood
ade20k,scene,797,resort-s,49,beach_house
ade20k,scene,798,rest_area-s,183,house
ade20k,scene,799,rest_stop-s,287,rice_paddy
ade20k,scene,800,restaurant-s,120,dining_hall
ade20k,scene,801,restaurant_kitchen-s,285,restaurant_kitchen
ade20k,scene,802,restaurant_patio-s,286,restaurant_patio
ade20k,scene,803,restroom_indoor-s,45,bathroom
ade20k,scene,804,restroom_outdoor-s,332,ticket_booth
ade20k,scene,805,retaining_wall-s,103,construction_site
ade20k,scene,806,revolving_door-s,129,elevator/door
ade20k,scene,807,rice_paddy-s,287,rice_paddy
ade20k,scene,808,riding_arena-s,17,arena/rodeo
ade20k,scene,809,rift_valley-s,94,cliff
ade20k,scene,810,river-s,110,creek
ade20k,scene,811,road-s,319,street
ade20k,scene,812,road_cut-s,118,desert_road
ade20k,scene,813,road_indoor-s,320,subway_station/platform
ade20k,scene,814,road_outdoor-s,175,highway
ade20k,scene,815,rock_arch-s,289,rock_arch
ade20k,scene,816,rock_garden-s,364,zen_garden
ade20k,scene,817,rodeo-s,68,bullring
ade20k,scene,818,roller_skating_rink_indoor-s,44,basketball_court/indoor
ade20k,scene,819,roller_skating_rink_outdoor-s,201,kennel/outdoor
ade20k,scene,820,rolling_mill-s,133,engine_room
ade20k,scene,821,roof-s,242,oast_house
ade20k,scene,822,roof_garden-s,290,roof_garden
ade20k,scene,823,room-s,219,locker_room
ade20k,scene,824,root_cellar-s,26,attic
ade20k,scene,825,rope_bridge-s,291,rope_bridge
ade20k,scene,826,rotisserie-s,31,bakery/shop
ade20k,scene,827,roundabout-s,283,residential_neighborhood
ade20k,scene,828,roundhouse-s,278,railroad_track
ade20k,scene,829,rubble-s,206,landfill
ade20k,scene,830,ruin-s,292,ruin
ade20k,scene,831,runway-s,293,runway
ade20k,scene,832,sacristy-s,90,church/indoor
ade20k,scene,833,safari_park-s,258,pasture
ade20k,scene,834,salon-s,215,living_room
ade20k,scene,835,saloon-s,161,general_store/outdoor
ade20k,scene,836,salt_plain-s,309,snowfield
ade20k,scene,837,sanatorium-s,325,swimming_pool/indoor
ade20k,scene,838,sand-s,116,desert/sand
ade20k,scene,839,sand_trap-s,164,golf_course
ade20k,scene,840,sandbar-s,48,beach
ade20k,scene,841,sandbox-s,294,sandbox
ade20k,scene,842,sauna-s,295,sauna
ade20k,scene,843,savanna-s,173,hayfield
ade20k,scene,844,sawmill-s,136,excavation
ade20k,scene,845,schoolhouse-s,296,schoolhouse
ade20k,scene,846,schoolyard-s,332,ticket_booth
ade20k,scene,847,science_laboratory-s,88,chemistry_lab
ade20k,scene,848,science_museum-s,297,science_museum
ade20k,scene,849,scriptorium-s,134,entrance_hall
ade20k,scene,850,scrubland-s,117,desert/vegetation
ade20k,scene,851,scullery-s,203,kitchen
ade20k,scene,852,sea_cliff-s,94,cliff
ade20k,scene,853,seaside-s,204,lagoon
ade20k,scene,854,seawall-s,48,beach
ade20k,scene,855,security_check_point-s,61,booth/indoor
ade20k,scene,856,semidesert-s,117,desert/vegetation
ade20k,scene,857,server_room-s,298,server_room
ade20k,scene,858,sewer-s,85,catacomb
ade20k,scene,859,sewing_room-s,176,home_office
ade20k,scene,860,shed-s,299,shed
ade20k,scene,861,shelter-s,260,pavilion
ade20k,scene,862,shelter_deck-s,272,porch
ade20k,scene,863,shelter_tent-s,76,campsite
ade20k,scene,864,shipping_room-s,318,storage_room
ade20k,scene,865,shipyard_outdoor-s,192,industrial_area
ade20k,scene,866,shoe_shop-s,300,shoe_shop
ade20k,scene,867,shop-s,31,bakery/shop
ade20k,scene,868,shopfront-s,301,shopfront
ade20k,scene,869,shopping_mall_indoor-s,302,shopping_mall/indoor
ade20k,scene,870,shopping_mall_outdoor-s,213,library/outdoor
ade20k,scene,871,shore-s,194,islet
ade20k,scene,872,shower-s,303,shower
ade20k,scene,873,shower_room-s,130,elevator_lobby
ade20k,scene,874,shrine-s,331,throne_room
ade20k,scene,875,shrubbery-s,333,topiary_garden
ade20k,scene,876,sidewalk-s,127,driveway
ade20k,scene,877,signal_box-s,49,beach_house
ade20k,scene,878,sinkhole-s,110,creek
ade20k,scene,879,ski_jump-s,189,ice_skating_rink/outdoor
ade20k,scene,880,ski_lodge-s,304,ski_resort
ade20k,scene,881,ski_resort-s,304,ski_resort
ade20k,scene,882,ski_slope-s,305,ski_slope
ade20k,scene,883,sky-s,306,sky
ade20k,scene,884,skyscraper-s,307,skyscraper
ade20k,scene,885,skywalk_indoor-s,106,corridor
ade20k,scene,886,skywalk_outdoor-s,307,skyscraper
ade20k,scene,887,slum-s,308,slum
ade20k,scene,888,snack_bar-s,139,fastfood_restaurant
ade20k,scene,889,snowbank-s,191,igloo
ade20k,scene,890,snowfield-s,309,snowfield
ade20k,scene,891,soccer-s,314,stadium/soccer
ade20k,scene,892,south_asia-s,330,temple/asia
ade20k,scene,893,spillway-s,113,dam
ade20k,scene,894,sporting_goods_store-s,300,shoe_shop
ade20k,scene,895,squash_court-s,44,basketball_court/indoor
ade20k,scene,896,stable-s,311,stable
ade20k,scene,897,stadium_outdoor-s,170,hangar/outdoor
ade20k,scene,898,stage_indoor-s,27,auditorium
ade20k,scene,899,stage_outdoor-s,159,gazebo/exterior
ade20k,scene,900,stage_set-s,27,auditorium
ade20k,scene,901,staircase-s,317,staircase
ade20k,scene,902,stall-s,311,stable
ade20k,scene,903,starting_gate-s,275,racecourse
ade20k,scene,904,stateroom-s,182,hotel_room
ade20k,scene,905,station-s,2,airport_terminal
ade20k,scene,906,steam_plant_outdoor-s,192,industrial_area
ade20k,scene,907,steel_mill_indoor-s,103,construction_site
ade20k,scene,908,steel_mill_outdoor-s,192,industrial_area
ade20k,scene,909,stone_circle-s,69,burial_chamber
ade20k,scene,910,storage_room-s,318,storage_room
ade20k,scene,911,store-s,60,bookstore
ade20k,scene,912,storm_cellar-s,199,junkyard
ade20k,scene,913,street-s,319,street
ade20k,scene,914,streetcar_track-s,354,water_tower
ade20k,scene,915,strip_mall-s,119,diner/outdoor
ade20k,scene,916,strip_mine-s,118,desert_road
ade20k,scene,917,student_center-s,35,ballroom
ade20k,scene,918,student_residence-s,256,parking_garage/outdoor
ade20k,scene,919,study_hall-s,102,conference_room
ade20k,scene,920,submarine_interior-s,133,engine_room
ade20k,scene,921,subway_interior-s,336,train_interior
ade20k,scene,922,sugar_refinery-s,192,industrial_area
ade20k,scene,923,sun_deck-s,58,boat_deck
ade20k,scene,924,sunroom-s,272,porch
ade20k,scene,925,supermarket-s,321,supermarket
ade20k,scene,926,supply_chamber-s,20,art_school
ade20k,scene,927,sushi_bar-s,322,sushi_bar
ade20k,scene,928,swamp-s,323,swamp
ade20k,scene,929,swimming_hole-s,324,swimming_hole
ade20k,scene,930,swimming_pool_indoor-s,325,swimming_pool/indoor
ade20k,scene,931,swimming_pool_outdoor-s,326,swimming_pool/outdoor
ade20k,scene,932,synagogue_indoor-s,90,church/indoor
ade20k,scene,933,synagogue_outdoor-s,327,synagogue/outdoor
ade20k,scene,934,t-bar_lift-s,305,ski_slope
ade20k,scene,935,tannery-s,227,medina
ade20k,scene,936,taxistand-s,257,parking_lot
ade20k,scene,937,taxiway-s,293,runway
ade20k,scene,938,tea_garden-s,287,rice_paddy
ade20k,scene,939,teahouse-s,295,sauna
ade20k,scene,940,tearoom-s,121,dining_room
ade20k,scene,941,teashop-s,162,gift_shop
ade20k,scene,942,television_room-s,352,waiting_room
ade20k,scene,943,television_studio-s,329,television_studio
ade20k,scene,944,tennis_court_indoor-s,44,basketball_court/indoor
ade20k,scene,945,tennis_court_outdoor-s,351,volleyball_court/outdoor
ade20k,scene,946,tent_outdoor-s,76,campsite
ade20k,scene,947,terrace_farm-s,287,rice_paddy
ade20k,scene,948,theater_outdoor-s,213,library/outdoor
ade20k,scene,949,threshing_floor-s,287,rice_paddy
ade20k,scene,950,thriftshop-s,137,fabric_store
ade20k,scene,951,throne_room-s,331,throne_room
ade20k,scene,952,ticket_booth-s,332,ticket_booth
ade20k,scene,953,ticket_window_indoor-s,332,ticket_booth
ade20k,scene,954,tidal_basin-s,78,canal/natural
ade20k,scene,955,tidal_river-s,224,marsh
ade20k,scene,956,tiltyard-s,200,kasbah
ade20k,scene,957,tobacco_shop_indoor-s,160,general_store/indoor
ade20k,scene,958,toll_plaza-s,175,highway
ade20k,scene,959,tollbooth-s,332,ticket_booth
ade20k,scene,960,tollgate-s,158,gas_station
ade20k,scene,961,tomb-s,292,ruin
ade20k,scene,962,topiary_garden-s,333,topiary_garden
ade20k,scene,963,tower-s,334,tower
ade20k,scene,964,town_house-s,193,inn/outdoor
ade20k,scene,965,toyshop-s,335,toyshop
ade20k,scene,966,track_outdoor-s,24,athletic_field/outdoor
ade20k,scene,967,tract_housing-s,107,cottage
ade20k,scene,968,trading_floor-s,100,computer_room
ade20k,scene,969,traffic_island-s,218,lock_chamber
ade20k,scene,970,trailer_park-s,76,campsite
ade20k,scene,971,train_interior-s,336,train_interior
ade20k,scene,972,train_railway-s,278,railroad_track
ade20k,scene,973,train_station_outdoor-s,337,train_station/platform
ade20k,scene,974,tree_farm-s,338,tree_farm
ade20k,scene,975,tree_house-s,339,tree_house
ade20k,scene,976,trellis-s,290,roof_garden
ade20k,scene,977,trench-s,340,trench
ade20k,scene,978,trestle_bridge-s,10,aqueduct
ade20k,scene,979,truck_stop-s,158,gas_station
ade20k,scene,980,tundra-s,341,tundra
ade20k,scene,981,turkish_bath-s,195,jacuzzi/indoor
ade20k,scene,982,upper_balcony-s,33,balcony/interior
ade20k,scene,983,urban-s,79,canal/urban
ade20k,scene,984,utility_room-s,343,utility_room
ade20k,scene,985,valley-s,344,valley
ade20k,scene,986,van_interior-s,70,bus_interior
ade20k,scene,987,vat-s,37,bank_vault
ade20k,scene,988,vegetable_garden-s,345,vegetable_garden
ade20k,scene,989,vegetation-s,117,desert/vegetation
ade20k,scene,990,vehicle-s,55,berth
ade20k,scene,991,velodrome_indoor-s,68,bullring
ade20k,scene,992,velodrome_outdoor-s,112,crosswalk
ade20k,scene,993,ventilation_shaft-s,340,trench
ade20k,scene,994,veranda-s,272,porch
ade20k,scene,995,vestibule-s,134,entrance_hall
ade20k,scene,996,vestry-s,352,waiting_room
ade20k,scene,997,veterinarians_office-s,346,veterinarians_office
ade20k,scene,998,viaduct-s,347,viaduct
ade20k,scene,999,videostore-s,60,bookstore
ade20k,scene,1000,village-s,348,village
ade20k,scene,1001,vinery-s,349,vineyard
ade20k,scene,1002,vineyard-s,349,vineyard
ade20k,scene,1003,volcano-s,350,volcano
ade20k,scene,1004,volleyball_court_indoor-s,44,basketball_court/indoor
ade20k,scene,1005,volleyball_court_outdoor-s,351,volleyball_court/outdoor
ade20k,scene,1006,voting_booth-s,196,jail_cell
ade20k,scene,1007,waiting_room-s,352,waiting_room
ade20k,scene,1008,walk_in_freezer-s,303,shower
ade20k,scene,1009,walkway-s,57,boardwalk
ade20k,scene,1010,war_room-s,18,army_base
ade20k,scene,1011,warehouse_indoor-s,318,storage_room
ade20k,scene,1012,warehouse_outdoor-s,216,loading_dock
ade20k,scene,1013,washhouse_indoor-s,45,bathroom
ade20k,scene,1014,washhouse_outdoor-s,218,lock_chamber
ade20k,scene,1015,washroom-s,45,bathroom
ade20k,scene,1016,watchtower-s,354,water_tower
ade20k,scene,1017,water-s,229,moat/water
ade20k,scene,1018,water_fountain-s,154,fountain
ade20k,scene,1019,water_gate-s,214,lighthouse
ade20k,scene,1020,water_mill-s,59,boathouse
ade20k,scene,1021,water_park-s,353,water_park
ade20k,scene,1022,water_tower-s,354,water_tower
ade20k,scene,1023,water_treatment_plant_indoor-s,131,elevator_shaft
ade20k,scene,1024,water_treatment_plant_outdoor-s,113,dam
ade20k,scene,1025,watering_hole-s,356,watering_hole
ade20k,scene,1026,waterscape-s,110,creek
ade20k,scene,1027,waterway-s,78,canal/natural
ade20k,scene,1028,wave-s,357,wave
ade20k,scene,1029,weighbridge-s,216,loading_dock
ade20k,scene,1030,western-s,327,synagogue/outdoor
ade20k,scene,1031,wet_bar-s,358,wet_bar
ade20k,scene,1032,wetland-s,224,marsh
ade20k,scene,1033,wharf-s,266,pier
ade20k,scene,1034,wheat_field-s,359,wheat_field
ade20k,scene,1035,whispering_gallery-s,317,staircase
ade20k,scene,1036,widows_walk_indoor-s,134,entrance_hall
ade20k,scene,1037,widows_walk_interior-s,33,balcony/interior
ade20k,scene,1038,wild-s,140,field/cultivated
ade20k,scene,1039,wind_farm-s,360,wind_farm
ade20k,scene,1040,windmill-s,361,windmill
ade20k,scene,1041,window_seat-s,63,bow_window/indoor
ade20k,scene,1042,windstorm-s,180,hot_spring
ade20k,scene,1043,winery-s,318,storage_room
ade20k,scene,1044,witness_stand-s,211,legislative_chamber
ade20k,scene,1045,woodland-s,150,forest/broadleaf
ade20k,scene,1046,workroom-s,318,storage_room
ade20k,scene,1047,workshop-s,156,garage/indoor
ade20k,scene,1048,wrestling_ring_indoor-s,65,boxing_ring
ade20k,scene,1049,wrestling_ring_outdoor-s,65,boxing_ring
ade20k,scene,1050,yard-s,362,yard
ade20k,scene,1051,youth_hostel-s,363,youth_hostel
ade20k,scene,1052,zen_garden-s,364,zen_garden
ade20k,scene,1053,ziggurat-s,200,kasbah
ade20k,scene,1054,zoo-s,356,watering_hole
os,material,0,,0,-
os,material,1,brick,1,brick
os,material,2,cardboard,2,cardboard
os,material,3,carpet;rug,3,carpet
os,material,4,ceramic,4,ceramic
os,material,5,chalkboard;blackboard,0,-
os,material,6,concrete,21,stone
os,material,7,cork;corkboard,0,-
os,material,8,dirt,0,-
os,material,9,fabric;cloth,5,fabric
os,material,10,fire,0,-
os,material,11,foliage,6,foliage
os,material,12,food,7,food
os,material,13,fur,8,fur
os,material,14,glass,9,glass
os,material,15,granite,0,-
os,material,16,granite;marble,18,polished stone
os,material,17,hair,10,hair
os,material,18,laminate,11,laminate
os,material,19,leather,12,leather
os,material,20,linoleum,0,-
os,material,21,marble,0,-
os,material,22,metal,13,metal
os,material,23,mirror,14,mirror
os,material,24,painted,15,painted
os,material,25,paper towel;tissue,0,-
os,material,26,paper;tissue,16,paper
os,material,27,plaster,0,-
os,material,28,plastic-clear,17,plastic
os,material,29,plastic-opaque,17,plastic
os,material,30,rubber;latex,19,rubber/latex
os,material,31,skin,20,skin
os,material,32,sky,0,-
os,material,33,sponge,0,-
os,material,34,stone,21,stone
os,material,35,styrofoam,0,-
os,material,36,tile,22,tile
os,material,37,wallboard-painted,0,-
os,material,38,wallboard-unpainted,0,-
os,material,39,wallpaper,23,wallpaper
os,material,40,water,0,-
os,material,41,wax,0,-
